"JUD" "DEN_JUD" "DEN_CIRC" "NrAlegatoriListe" "NrAlegatoriListePermanent" "NrAlegatoriListeSuplimentare" "NrAlegatoriUrnaSpeciala" "NrAlegatoriPrezentatiLaUrne" "NrAlegatoriPrezentiLaUrneListaPermanenta" "NrAlegatoriPrezentiLaUrneListaSuplimentara" "NrAlegatoriPrezentiLaUrneListaSpeciala" "NrBuletineVotPrimite" "NrBuletineVotAnulate" "TotalVoturiValabilExprimateLaNivelSectie" "NrVoturiNule" "NrVoturiAlbe" "UNIUNEA SOCIAL LIBERALÃ" "UNIUNEA DEMOCRATÃ MAGHIARÃ DIN ROMÂNIA" "ALIANÞA ROMÂNIA DREAPTÃ" "PARTIDUL ROMÂNIA MARE" "PARTIDUL POPORULUI - DAN DIACONESCU" "ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA" "PARTIDUL ECOLOGIST ROMÂN" "PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR" "PARTIDUL NAÞIONAL DEMOCRAT CREªTIN" "PARTIDUL POPULAR" "PARTIDUL POPULAR ªI AL PROTECÞIEI SOCIALE" "PARTIDUL ALIANÞA SOCIALISTÃ" "BOTOªANI_3_CONÞAC CONSTANTIN"
24 "IAªI" "HÃLÃUCEªTI" 4759 4660 18 81 1535 1439 18 78 5200 3665 1453 49 33 1051 9 118 0 275 0 0 0 0 0 0 0 0
24 "IAªI" "HÃRMÃNEªTI" 1833 1822 11 0 687 676 11 0 2000 1313 656 18 13 487 3 44 0 122 0 0 0 0 0 0 0 0
24 "IAªI" "HELEªTENI" 2101 2034 29 38 969 902 29 38 2200 1231 916 16 37 681 3 45 0 187 0 0 0 0 0 0 0 0
24 "IAªI" "HOLBOCA" 11465 11381 84 0 3706 3622 84 0 12400 8694 3535 135 36 2292 9 432 80 686 0 0 36 0 0 0 0 0
24 "IAªI" "HORLEªTI" 2374 2368 6 0 959 953 6 0 2700 1742 856 33 69 504 3 223 8 111 0 0 7 0 0 0 0 0
24 "IAªI" "ION NECULCE" 4358 4304 54 0 1594 1540 54 0 4900 3306 1502 50 42 1028 20 101 0 353 0 0 0 0 0 0 0 0
24 "IAªI" "IPATELE" 1388 1278 20 90 883 779 20 84 1500 617 820 28 35 634 2 53 3 118 0 0 10 0 0 0 0 0
24 "IAªI" "LESPEZI" 4868 4833 34 1 1474 1439 34 1 5400 3926 1398 36 40 994 3 83 0 318 0 0 0 0 0 0 0 0
24 "IAªI" "LEÞCANI" 5643 5621 22 0 2108 2086 22 0 5900 3792 1967 60 81 1373 3 306 23 247 0 0 15 0 0 0 0 0
24 "IAªI" "LUNGANI" 3759 3740 18 1 2010 1991 18 1 4100 2090 1904 59 47 1474 4 104 0 322 0 0 0 0 0 0 0 0
24 "IAªI" "MÃDÂRJAC" 1169 1162 5 2 493 486 5 2 1300 807 444 17 32 252 2 92 0 98 0 0 0 0 0 0 0 0
24 "IAªI" "MIRCEªTI" 3036 3027 9 0 1052 1043 9 0 3300 2248 1001 32 19 735 2 115 0 149 0 0 0 0 0 0 0 0
24 "IAªI" "MIRONEASA" 2901 2887 7 7 1492 1478 7 7 3200 1708 1379 47 66 1030 2 52 19 272 0 0 4 0 0 0 0 0
24 "IAªI" "MIROSLAVA" 10074 10004 70 0 3143 3073 70 0 10800 7657 2977 90 76 1564 4 825 62 492 0 0 30 0 0 0 0 0
24 "IAªI" "MIROSLOVEªTI" 3812 3784 28 0 1098 1070 28 0 4200 3102 1068 19 11 816 4 101 0 147 0 0 0 0 0 0 0 0
24 "IAªI" "MOGOªEªTI" 3859 3839 20 0 1220 1200 20 0 4200 2980 1138 44 38 746 2 167 25 190 0 0 8 0 0 0 0 0
24 "IAªI" "MOGOªEªTI-SIRET" 3290 3168 36 86 1773 1653 36 84 3400 1627 1731 30 12 1400 3 153 0 175 0 0 0 0 0 0 0 0
24 "IAªI" "MOªNA" 1459 1440 1 18 764 745 1 18 1500 736 711 13 40 543 1 44 13 110 0 0 0 0 0 0 0 0
24 "IAªI" "MOÞCA" 4086 4077 8 1 1415 1406 8 1 4500 3085 1346 46 23 946 0 126 0 274 0 0 0 0 0 0 0 0
24 "IAªI" "MOVILENI" 2504 2498 6 0 1094 1088 6 0 2800 1706 1021 38 35 819 1 64 13 117 0 0 7 0 0 0 0 0
24 "IAªI" "MUNICIPIUL IAªI" 280629 279020 1128 481 108967 107447 1126 394 311309 202324 104979 3360 596 65745 337 20700 2841 15356 0 0 0 0 0 0 0 0
24 "IAªI" "MUNICIPIUL PAªCANI" 36718 36455 245 18 13958 13695 245 18 40012 26056 13402 446 108 9729 34 1648 0 1991 0 0 0 0 0 0 0 0
24 "IAªI" "ORAª HÂRLÃU" 9625 9559 63 3 4092 4026 63 3 10300 6208 3886 117 89 2913 5 460 0 508 0 0 0 0 0 0 0 0
24 "IAªI" "ORAª PODU ILOAIEI" 8201 8085 116 0 2312 2196 116 0 10000 7688 2202 65 45 1255 11 383 0 553 0 0 0 0 0 0 0 0
24 "IAªI" "ORAª TÂRGU FRUMOS" 11498 11417 81 0 3788 3707 81 0 12100 8312 3571 152 65 2366 27 510 0 668 0 0 0 0 0 0 0 0
24 "IAªI" "OÞELENI" 2961 2955 6 0 916 910 6 0 3198 2282 831 58 27 573 3 93 0 162 0 0 0 0 0 0 0 0
24 "IAªI" "PLUGARI" 2835 2738 27 70 1193 1099 26 68 3000 1807 1112 24 57 920 3 110 0 79 0 0 0 0 0 0 0 0
24 "IAªI" "POPEªTI" 3181 3148 22 11 1074 1041 22 11 3597 2523 1000 13 61 729 3 64 0 204 0 0 0 0 0 0 0 0
24 "IAªI" "POPRICANI" 6072 5968 40 64 2859 2756 39 64 6700 3841 2730 57 72 2052 8 401 33 217 0 0 19 0 0 0 0 0
24 "IAªI" "PRISÃCANI" 2794 2773 16 5 1350 1329 16 5 3100 1750 1242 36 72 916 0 239 7 75 0 0 5 0 0 0 0 0
24 "IAªI" "PROBOTA" 2874 2857 17 0 1233 1216 17 0 3095 1861 1149 37 47 779 1 213 5 139 0 0 12 0 0 0 0 0
24 "IAªI" "RÃCHITENI" 2679 2675 4 0 634 630 4 0 2800 2166 593 22 19 346 0 63 0 184 0 0 0 0 0 0 0 0
24 "IAªI" "RÃDUCÃNENI" 6268 6136 66 66 2528 2396 66 66 6815 4287 2386 65 77 1503 11 408 34 416 0 0 14 0 0 0 0 0
24 "IAªI" "REDIU" 4120 4103 17 0 1255 1238 17 0 6700 5445 1209 26 18 847 1 149 15 192 0 0 5 0 0 0 0 0
24 "IAªI" "ROMÂNEªTI" 1589 1513 26 50 752 676 26 50 1800 1048 696 23 33 484 1 108 14 80 0 0 9 0 0 0 0 0
24 "IAªI" "ROªCANI" 1093 1089 4 0 511 507 4 0 1200 689 470 11 30 369 0 62 0 39 0 0 0 0 0 0 0 0
24 "IAªI" "RUGINOASA" 4982 4946 35 1 1629 1593 35 1 5500 3871 1514 48 67 1047 3 159 0 305 0 0 0 0 0 0 0 0
24 "IAªI" "SCÂNTEIA" 3610 3575 33 2 1287 1252 33 2 3999 2725 1196 44 34 817 2 132 14 215 0 0 16 0 0 0 0 0
24 "IAªI" "SCHITU DUCA" 3318 3270 48 0 1562 1514 48 0 3706 2139 1444 50 68 1052 2 172 25 185 0 0 8 0 0 0 0 0
24 "IAªI" "SCOBINÞI" 5864 5788 76 0 2339 2263 76 0 6408 4069 2210 54 75 1642 5 254 0 309 0 0 0 0 0 0 0 0
24 "IAªI" "SINEªTI" 3208 3123 31 54 1454 1369 31 54 3400 1946 1351 32 71 1027 7 58 0 259 0 0 0 0 0 0 0 0
24 "IAªI" "SIREÞEL" 3046 3037 9 0 1076 1067 9 0 3400 2324 1003 32 41 693 4 109 0 197 0 0 0 0 0 0 0 0
24 "IAªI" "STOLNICENI-PRÃJESCU" 4465 4427 38 0 1452 1414 38 0 4900 3448 1339 66 47 865 15 79 0 380 0 0 0 0 0 0 0 0
24 "IAªI" "STRUNGA" 3539 3494 40 5 1383 1338 40 5 3901 2518 1262 46 75 954 10 79 0 219 0 0 0 0 0 0 0 0
24 "IAªI" "ªCHEIA" 2384 2346 38 0 897 859 38 0 2599 1702 844 33 20 639 3 83 9 106 0 0 4 0 0 0 0 0
24 "IAªI" "ªIPOTE" 4091 4071 20 0 1485 1465 20 0 4500 3015 1382 44 59 791 0 415 0 176 0 0 0 0 0 0 0 0
24 "IAªI" "TANSA" 2193 2173 20 0 1051 1031 20 0 2300 1249 952 44 55 428 4 319 13 182 0 0 6 0 0 0 0 0
24 "IAªI" "TÃTÃRUªI" 4650 4580 29 41 1787 1717 29 41 5100 3313 1694 48 45 1391 6 118 0 179 0 0 0 0 0 0 0 0
24 "IAªI" "TODIREªTI" 3687 3658 29 0 1380 1351 29 0 4101 2721 1327 16 37 1001 3 132 0 191 0 0 0 0 0 0 0 0
24 "IAªI" "TOMEªTI" 11374 11211 161 2 3548 3385 161 2 12000 8452 3402 87 59 2276 4 381 66 648 0 0 27 0 0 0 0 0
24 "IAªI" "TRIFEªTI" 2885 2872 13 0 1197 1184 13 0 3200 2003 1131 40 26 579 1 443 0 108 0 0 0 0 0 0 0 0
24 "IAªI" "ÞIBANA" 5274 5189 72 13 2257 2172 72 13 5700 3443 2113 50 94 1018 5 595 36 446 0 0 13 0 0 0 0 0
24 "IAªI" "ÞIBÃNEªTI" 6009 5948 59 2 2694 2633 59 2 6799 4105 2512 75 107 1097 6 730 35 626 0 0 18 0 0 0 0 0
24 "IAªI" "ÞIGÃNÃªI" 3503 3479 23 1 1475 1451 23 1 3800 2325 1408 43 24 1035 3 216 15 128 0 0 11 0 0 0 0 0
24 "IAªI" "ÞUÞORA" 1763 1718 5 40 768 723 5 40 1800 1032 708 16 44 507 2 66 17 112 0 0 4 0 0 0 0 0
24 "IAªI" "UNGHENI" 3436 3423 13 0 1240 1227 13 0 3800 2560 1155 43 42 838 2 113 16 178 0 0 8 0 0 0 0 0
24 "IAªI" "VALEA LUPULUI" 4144 4130 13 1 1796 1782 13 1 4507 2711 1717 58 21 1102 2 326 34 253 0 0 0 0 0 0 0 0
24 "IAªI" "VALEA SEACÃ" 4828 4806 22 0 1740 1718 22 0 5413 3672 1666 43 31 1220 4 124 0 318 0 0 0 0 0 0 0 0
24 "IAªI" "VÂNÃTORI" 3779 3605 117 57 1516 1342 117 57 4000 2484 1415 41 60 1010 2 185 0 218 0 0 0 0 0 0 0 0
24 "IAªI" "VICTORIA" 3380 3338 42 0 1329 1287 42 0 3700 2371 1255 30 44 895 5 109 25 212 0 0 9 0 0 0 0 0
24 "IAªI" "VLÃDENI" 3452 3413 38 1 1347 1308 38 1 3915 2568 1255 37 55 917 3 143 0 192 0 0 0 0 0 0 0 0
24 "IAªI" "VOINEªTI" 5040 4999 41 0 2205 2164 41 0 5500 3295 1993 74 138 1504 4 213 27 230 0 0 15 0 0 0 0 0
25 "ILFOV" "1 DECEMBRIE" 6133 6052 81 0 2062 1981 81 0 6600 4538 1999 52 10 1338 3 228 48 375 0 0 0 0 7 0 0 0
25 "ILFOV" "AFUMAÞI" 6077 5977 82 18 2585 2485 82 18 6700 4115 2490 85 10 1908 6 291 68 200 0 0 0 0 17 0 0 0
25 "ILFOV" "BALOTEªTI" 6208 6122 84 2 2582 2496 84 2 6600 4018 2512 60 10 1629 9 394 0 467 0 0 0 0 13 0 0 0
25 "ILFOV" "BERCENI" 4034 3918 61 55 2300 2184 61 55 4300 2000 2277 18 5 1733 3 142 17 377 0 0 0 0 5 0 0 0
25 "ILFOV" "BRÃNEªTI" 7264 7209 52 3 2771 2716 52 3 7798 5027 2676 62 33 1873 3 392 42 340 0 0 0 0 26 0 0 0
25 "ILFOV" "CERNICA" 8125 7896 229 0 3555 3326 229 0 8700 5145 3382 136 37 2353 7 234 65 698 0 0 0 0 25 0 0 0
25 "ILFOV" "CHIAJNA" 9875 9771 104 0 5010 4906 104 0 10700 5690 4780 214 5 3725 0 418 0 602 0 0 0 0 35 0 0 0
25 "ILFOV" "CIOLPANI" 3901 3820 63 18 1623 1542 63 18 4200 2577 1573 41 9 1033 5 171 0 339 0 0 0 0 25 0 0 0
25 "ILFOV" "CIOROGÂRLA" 4281 4263 18 0 1580 1562 18 0 4700 3120 1505 51 24 1063 9 120 0 308 0 0 0 0 5 0 0 0
25 "ILFOV" "CLINCENI" 4851 4788 63 0 2161 2098 63 0 5300 3139 2094 60 7 1466 1 255 0 356 0 0 0 0 16 0 0 0
25 "ILFOV" "COPÃCENI" 2587 2490 97 0 1326 1229 97 0 2701 1375 1293 21 12 1051 0 78 12 148 0 0 0 0 4 0 0 0
25 "ILFOV" "CORBEANCA" 4364 4304 60 0 1902 1842 60 0 4700 2798 1825 66 11 1150 12 344 0 310 0 0 0 0 9 0 0 0
25 "ILFOV" "CORNETU" 4450 4436 14 0 1500 1486 14 0 4797 3297 1458 26 16 935 3 193 0 318 0 0 0 0 9 0 0 0
25 "ILFOV" "DASCÃLU" 2230 2216 14 0 649 635 14 0 2403 1754 621 14 13 435 1 66 18 101 0 0 0 0 0 0 0 0
25 "ILFOV" "DÃRÃªTI-ILFOV" 2320 2317 3 0 1123 1120 3 0 2500 1377 1069 27 27 862 1 76 10 118 0 0 0 0 2 0 0 0
25 "ILFOV" "DOBROEªTI" 6542 6510 31 1 2630 2598 31 1 7200 4570 2538 74 18 1915 3 274 44 290 0 0 0 0 12 0 0 0
25 "ILFOV" "DOMNEªTI" 5971 5889 81 1 2161 2079 81 1 6600 4439 2099 47 15 1221 3 512 0 347 0 0 0 0 16 0 0 0
25 "ILFOV" "DRAGOMIREªTI-VALE" 3865 3839 25 1 1833 1807 25 1 4200 2367 1759 46 28 1123 3 286 0 329 0 0 0 0 18 0 0 0
25 "ILFOV" "GÃNEASA" 3724 3692 32 0 1420 1388 32 0 4100 2680 1356 37 27 1084 2 78 25 163 0 0 0 0 4 0 0 0
25 "ILFOV" "GLINA" 6181 6155 25 1 1948 1922 25 1 6765 4817 1866 53 29 935 3 274 30 617 0 0 0 0 7 0 0 0
25 "ILFOV" "GRÃDIªTEA" 2470 2459 10 1 847 836 10 1 2700 1853 825 18 4 542 3 87 13 175 0 0 0 0 5 0 0 0
25 "ILFOV" "GRUIU" 5686 5645 41 0 2556 2515 41 0 6300 3744 2491 46 19 1944 4 168 0 363 0 0 0 0 12 0 0 0
25 "ILFOV" "JILAVA" 8476 8424 43 9 3097 3045 43 9 9300 6203 2974 93 30 1737 6 581 0 622 0 0 0 0 28 0 0 0
25 "ILFOV" "MOARA VLÃSIEI" 5004 4962 42 0 2497 2455 42 0 5500 3003 2401 60 36 1993 3 157 0 239 0 0 0 0 9 0 0 0
25 "ILFOV" "MOGOªOAIA" 5676 5638 38 0 2710 2672 38 0 6300 3590 2651 51 8 1886 8 514 0 225 0 0 0 0 18 0 0 0
25 "ILFOV" "NUCI" 2364 2277 23 64 1342 1256 23 63 2600 1258 1288 38 16 1106 1 91 2 87 0 0 0 0 1 0 0 0
25 "ILFOV" "ORAS VOLUNTARI" 1357 1336 18 3 630 609 18 3 1500 870 610 19 1 414 1 144 9 38 0 0 0 0 4 0 0 0
25 "ILFOV" "ORAª BRAGADIRU" 10596 10510 75 11 4794 4708 75 11 11603 6809 4593 171 30 3105 12 656 0 775 0 0 0 0 45 0 0 0
25 "ILFOV" "ORAª BUFTEA" 17720 17588 128 4 7151 7019 128 4 19401 12250 6920 195 36 5091 17 769 0 993 0 0 0 0 50 0 0 0
25 "ILFOV" "ORAª CHITILA" 11263 11153 98 12 4904 4794 98 12 12400 7496 4675 124 105 3405 16 535 0 687 0 0 0 0 32 0 0 0
25 "ILFOV" "ORAª MÃGURELE" 7983 7911 70 2 3135 3063 70 2 8700 5565 3038 81 16 2082 8 340 0 585 0 0 0 0 23 0 0 0
25 "ILFOV" "ORAª OTOPENI" 10859 10755 98 6 4695 4591 98 6 11697 7002 4530 155 10 3187 17 792 0 507 0 0 0 0 27 0 0 0
25 "ILFOV" "ORAª PANTELIMON" 19351 19215 136 0 6914 6778 136 0 21000 14086 6659 195 60 4675 20 862 139 940 0 0 0 0 23 0 0 0
25 "ILFOV" "ORAª POPEªTI LEORDENI" 16703 16511 187 5 6716 6524 187 5 18200 11484 6545 143 28 4867 7 853 129 651 0 0 0 0 38 0 0 0
25 "ILFOV" "ORAª VOLUNTARI" 29446 29166 189 91 15403 15123 189 91 32103 16700 14898 427 77 11880 33 1429 254 1214 0 0 0 0 88 0 0 0
25 "ILFOV" "PERIª" 5923 5875 48 0 2333 2285 48 0 6400 4067 2272 54 7 1640 4 197 0 416 0 0 0 0 15 0 0 0
25 "ILFOV" "PETRÃCHIOAIA" 2530 2502 28 0 1275 1247 28 0 2800 1525 1236 24 15 1011 3 52 11 151 0 0 0 0 8 0 0 0
25 "ILFOV" "SNAGOV" 5591 5545 46 0 2437 2391 46 0 6103 3667 2361 50 25 1601 7 353 0 382 0 0 0 0 18 0 0 0
25 "ILFOV" "ªTEFÃNEªTII DE JOS" 4745 4690 55 0 2108 2053 55 0 5201 3093 2061 42 5 1586 4 160 83 221 0 0 0 0 7 0 0 0
25 "ILFOV" "TUNARI" 3994 3968 25 1 1721 1695 25 1 4400 2679 1675 34 12 1228 5 227 23 186 0 0 0 0 6 0 0 0
25 "ILFOV" "VIDRA" 7070 6712 358 0 2102 1744 358 0 7400 5298 2022 67 13 1513 2 135 22 344 0 0 0 0 6 0 0 0
26 "MARAMUREª" "ARDUSAT" 2073 2061 12 0 522 510 12 0 2400 1878 505 11 6 348 2 83 0 47 3 22 0 0 0 0 0 0
26 "MARAMUREª" "ARINIª" 841 821 20 0 481 461 20 0 900 419 463 6 12 300 47 53 0 54 4 5 0 0 0 0 0 0
26 "MARAMUREª" "ASUAJU DE SUS" 1113 1028 7 78 621 542 7 72 1300 679 614 4 3 509 4 49 0 48 2 2 0 0 0 0 0 0
26 "MARAMUREª" "BAIA MARE" 124249 123731 493 25 38794 38276 493 25 136201 97407 37556 1024 210 19958 3145 8287 0 3459 957 1750 0 0 0 0 0 0
26 "MARAMUREª" "BAIA SPRIE" 13775 13670 97 8 3576 3483 85 8 15200 11624 3488 72 16 1425 420 363 0 1026 123 131 0 0 0 0 0 0
26 "MARAMUREª" "BÃIÞA DE SUB CODRU" 1457 1453 4 0 642 638 4 0 1600 958 615 12 15 366 2 123 0 122 0 2 0 0 0 0 0 0
26 "MARAMUREª" "BÃIUÞ" 2121 2101 19 1 557 537 19 1 2400 1843 543 9 5 299 74 49 0 91 12 18 0 0 0 0 0 0
26 "MARAMUREª" "BÂRSANA" 3869 3827 42 0 1245 1203 42 0 4300 3057 1188 25 30 753 7 257 0 145 6 20 0 0 0 0 0 0
26 "MARAMUREª" "BÃSEªTI" 1178 1156 22 0 442 420 22 0 1300 858 429 5 8 301 5 41 0 71 2 9 0 0 0 0 0 0
26 "MARAMUREª" "BICAZ" 897 817 13 67 481 401 13 67 1000 519 479 2 0 417 5 15 0 34 1 7 0 0 0 0 0 0
26 "MARAMUREª" "BISTRA" 3309 3296 12 1 1144 1131 12 1 3600 2456 1072 39 33 657 10 248 0 137 9 11 0 0 0 0 0 0
26 "MARAMUREª" "BOCICOIU MARE" 3642 3630 11 1 1127 1115 11 1 4100 2973 1087 20 20 758 37 170 0 96 7 19 0 0 0 0 0 0
26 "MARAMUREª" "BOGDAN VODÃ" 2638 2620 15 3 811 793 15 3 2900 2089 784 19 8 500 4 53 0 201 3 23 0 0 0 0 0 0
26 "MARAMUREª" "BOIU MARE" 975 958 17 0 376 359 17 0 1100 724 365 7 4 274 3 36 0 30 3 19 0 0 0 0 0 0
26 "MARAMUREª" "BORªA" 22975 22855 119 1 6098 5978 119 1 24800 18702 5829 191 78 2422 73 566 0 1625 34 1109 0 0 0 0 0 0
26 "MARAMUREª" "BOTIZA" 2148 2145 3 0 941 938 3 0 2300 1359 916 14 11 628 0 106 0 173 2 7 0 0 0 0 0 0
26 "MARAMUREª" "BUDEªTI" 2666 2630 36 0 896 860 36 0 3000 2104 867 17 12 498 1 145 0 186 3 34 0 0 0 0 0 0
26 "MARAMUREª" "CAVNIC" 4410 4374 21 15 1177 1143 21 13 4800 3623 1142 25 6 694 41 54 0 318 13 22 0 0 0 0 0 0
26 "MARAMUREª" "CÃLINEªTI" 2701 2685 8 8 957 941 8 8 3100 2143 926 12 19 595 6 104 0 213 0 8 0 0 0 0 0 0
26 "MARAMUREª" "CÂMPULUNG LA TISA" 2030 2028 2 0 476 474 2 0 2200 1724 456 14 6 118 138 26 0 61 105 8 0 0 0 0 0 0
26 "MARAMUREª" "CERNEªTI" 3006 2979 27 0 1011 984 27 0 3200 2189 984 13 14 667 7 122 0 136 5 47 0 0 0 0 0 0
26 "MARAMUREª" "CICÂRLÃU" 3251 3237 11 3 912 898 11 3 3500 2588 884 21 7 513 5 151 0 195 2 18 0 0 0 0 0 0
26 "MARAMUREª" "COAª" 1166 1134 10 22 435 404 10 21 1298 863 430 2 3 298 3 59 0 60 3 7 0 0 0 0 0 0
26 "MARAMUREª" "COLTÃU" 1839 1817 0 22 661 639 0 22 2000 1339 650 10 1 139 161 15 0 5 328 2 0 0 0 0 0 0
26 "MARAMUREª" "COPALNIC MÃNÃªTUR" 4656 4582 67 7 1618 1544 67 7 5300 3682 1586 20 12 1074 12 220 0 200 14 66 0 0 0 0 0 0
26 "MARAMUREª" "COROIENI" 1752 1737 15 0 825 810 15 0 1899 1074 801 12 12 313 4 410 0 53 0 21 0 0 0 0 0 0
26 "MARAMUREª" "CUPªENI" 3016 3002 14 0 1182 1168 14 0 3300 2118 1146 16 20 581 4 447 0 102 5 7 0 0 0 0 0 0
26 "MARAMUREª" "DESEªTI" 2071 2035 13 23 1064 1028 13 23 2200 1136 1030 20 14 510 4 344 0 155 5 12 0 0 0 0 0 0
26 "MARAMUREª" "DRAGOMIREªTI" 2651 2603 13 35 850 802 13 35 2900 2050 819 21 10 547 4 71 0 146 3 48 0 0 0 0 0 0
26 "MARAMUREª" "DUMBRAVIÞA" 3587 3560 27 0 1149 1122 27 0 3798 2649 1121 18 10 753 12 225 0 92 7 32 0 0 0 0 0 0
26 "MARAMUREª" "FÃRCAªA" 3138 3120 13 5 812 794 13 5 3400 2588 790 8 14 453 16 180 0 120 5 16 0 0 0 0 0 0
26 "MARAMUREª" "GÂRDANI" 1116 1115 1 0 349 348 1 0 1200 851 344 2 3 226 2 63 0 37 1 15 0 0 0 0 0 0
26 "MARAMUREª" "GIULEªTI" 2715 2697 18 0 888 870 18 0 3000 2112 856 19 13 538 4 160 0 129 7 18 0 0 0 0 0 0
26 "MARAMUREª" "GROªI" 2207 2194 13 0 478 465 13 0 2400 1922 468 7 3 270 7 123 0 46 5 17 0 0 0 0 0 0
26 "MARAMUREª" "GROªII ÞIBLEªULUI" 1750 1740 6 4 953 943 6 4 1802 849 924 23 6 295 12 479 0 62 1 75 0 0 0 0 0 0
26 "MARAMUREª" "IEUD" 3391 3368 17 6 963 940 17 6 3700 2737 921 22 20 523 3 174 0 212 1 8 0 0 0 0 0 0
26 "MARAMUREª" "LÃPUª" 3046 3036 10 0 1043 1033 10 0 3300 2257 1017 13 13 563 3 250 0 172 5 24 0 0 0 0 0 0
26 "MARAMUREª" "LEORDINA" 2020 2018 2 0 725 723 2 0 2201 1476 700 8 17 508 1 75 0 107 3 6 0 0 0 0 0 0
26 "MARAMUREª" "MIREªU MARE" 3871 3829 37 5 1469 1427 37 5 4300 2831 1407 29 33 748 7 447 0 159 6 40 0 0 0 0 0 0
26 "MARAMUREª" "MOISEI" 7420 7396 24 0 2739 2715 24 0 8200 5461 2637 34 68 1325 6 998 0 265 8 35 0 0 0 0 0 0
26 "MARAMUREª" "OARÞA DE JOS" 1025 1020 5 0 349 344 5 0 1200 851 342 3 4 212 4 35 0 71 5 15 0 0 0 0 0 0
26 "MARAMUREª" "OCNA ªUGATAG" 3549 3521 28 0 1022 994 28 0 3800 2778 989 24 9 471 72 177 0 224 22 23 0 0 0 0 0 0
26 "MARAMUREª" "ONCEªTI" 1277 1265 12 0 490 478 12 0 1400 910 476 10 4 331 1 59 0 79 4 2 0 0 0 0 0 0
26 "MARAMUREª" "PETROVA" 2028 2017 11 0 658 647 11 0 2200 1542 628 20 10 391 2 89 0 135 2 9 0 0 0 0 0 0
26 "MARAMUREª" "POIENILE DE SUB MUNTE" 7160 7138 22 0 2491 2469 22 0 7800 5309 2351 94 46 1810 8 248 0 239 8 38 0 0 0 0 0 0
26 "MARAMUREª" "POIENILE IZEI" 830 824 4 2 439 433 4 2 900 461 426 8 4 252 1 82 0 82 0 9 0 0 0 0 0 0
26 "MARAMUREª" "RECEA" 4920 4879 16 25 2212 2171 16 25 5390 3178 2140 47 25 1416 40 393 0 217 15 59 0 0 0 0 0 0
26 "MARAMUREª" "REMETEA  CHIOARULUI" 373 365 8 0 60 52 8 0 401 341 59 0 1 43 1 7 0 6 1 1 0 0 0 0 0 0
26 "MARAMUREª" "REMETEA CHIOARULUI" 1883 1864 19 0 534 515 19 0 2100 1566 511 9 14 297 61 58 0 80 6 9 0 0 0 0 0 0
26 "MARAMUREª" "REMEÞI" 2546 2519 27 0 838 811 27 0 2900 2062 805 18 15 463 28 131 0 162 10 11 0 0 0 0 0 0
26 "MARAMUREª" "REPEDEA" 3499 3479 20 0 1360 1340 20 0 3800 2440 1311 37 12 979 3 157 0 155 7 10 0 0 0 0 0 0
26 "MARAMUREª" "RONA DE JOS" 1750 1746 4 0 454 450 4 0 1900 1446 448 4 2 334 1 33 0 68 0 12 0 0 0 0 0 0
26 "MARAMUREª" "RONA DE SUS" 3860 3849 10 1 804 793 10 1 4300 3496 770 26 8 478 72 53 0 121 3 43 0 0 0 0 0 0
26 "MARAMUREª" "ROZAVLEA" 2676 2662 13 1 644 630 13 1 2900 2256 627 11 6 410 1 133 0 64 2 17 0 0 0 0 0 0
26 "MARAMUREª" "RUSCOVA" 4300 4225 75 0 1401 1326 75 0 4600 3199 1330 29 42 929 4 206 0 176 5 10 0 0 0 0 0 0
26 "MARAMUREª" "SARASÃU" 2145 2140 5 0 586 581 5 0 2400 1814 571 11 2 319 3 87 0 151 6 5 0 0 0 0 0 0
26 "MARAMUREª" "SATULUNG" 4348 4315 33 0 1544 1511 33 0 4600 3056 1494 26 24 1055 21 246 0 135 10 27 0 0 0 0 0 0
26 "MARAMUREª" "SÃCÃLÃªENI" 1832 1825 7 0 610 603 7 0 2000 1390 593 9 8 381 0 81 0 94 1 36 0 0 0 0 0 0
26 "MARAMUREª" "SÃCEL" 2927 2922 5 0 943 938 5 0 3200 2257 903 25 12 553 4 93 0 202 5 46 0 0 0 0 0 0
26 "MARAMUREª" "SÃLIªTEA DE SUS" 4305 4284 19 2 1266 1245 19 2 4800 3534 1231 17 18 687 8 267 0 238 7 24 0 0 0 0 0 0
26 "MARAMUREª" "SÃLSIG" 1228 1225 3 0 546 543 3 0 1400 854 522 13 11 411 4 59 0 45 1 2 0 0 0 0 0 0
26 "MARAMUREª" "SÃPÂNÞA" 2620 2595 4 21 1326 1303 4 19 2900 1574 1302 12 12 1114 1 96 0 84 1 6 0 0 0 0 0 0
26 "MARAMUREª" "SEINI" 7734 7647 51 36 2643 2556 51 36 8400 5757 2572 51 20 1416 351 239 0 489 24 53 0 0 0 0 0 0
26 "MARAMUREª" "SIGHETU MARMAÞIEI" 36729 36407 272 50 13202 12880 272 50 40200 26998 12835 295 71 8095 796 1558 0 1878 314 194 0 0 0 0 0 0
26 "MARAMUREª" "STRÂMTURA" 3221 3205 16 0 952 936 16 0 3500 2548 905 23 24 579 2 156 0 154 6 8 0 0 0 0 0 0
